gi,seq_names,species,genus,family,order,class,phylum,taxid,seqs,cluster,id
374325525,rRNA_gi|374325525|ref|NC_016645.1|_127216-130814_DIR+ /molecule=16s_rRNA /score=193.5,1104324,2276,2267,2266,183924,28889,1104324,rRNA_gi|374325525|ref|NC_016645.1|_127216-130814_DIR+,cluster_0.99_1,1
386751993,rRNA_gi|386751993|ref|NC_017740.1|_1167766-1169258_DIR- /molecule=16s_rRNA /score=1827.3,210,209,72293,213849,29547,1224,1163741,rRNA_gi|386751993|ref|NC_017740.1|_1167766-1169258_DIR-,cluster_0.99_58,58
386751993,rRNA_gi|386751993|ref|NC_017740.1|_1439483-1440975_DIR- /molecule=16s_rRNA /score=1827.3,210,209,72293,213849,29547,1224,1163741,rRNA_gi|386751993|ref|NC_017740.1|_1439483-1440975_DIR-,cluster_0.99_58,58
384888657,rRNA_gi|384888657|ref|NC_017355.1|_1532650-1534142_DIR+ /molecule=16s_rRNA /score=1832.6,210,209,72293,213849,29547,1224,637913,rRNA_gi|384888657|ref|NC_017355.1|_1532650-1534142_DIR+,cluster_0.99_58,58
384888657,rRNA_gi|384888657|ref|NC_017355.1|_1146467-1147959_DIR- /molecule=16s_rRNA /score=1832.6,210,209,72293,213849,29547,1224,637913,rRNA_gi|384888657|ref|NC_017355.1|_1146467-1147959_DIR-,cluster_0.99_58,58
425788638,rRNA_gi|425788638|ref|NC_019560.1|_1132795-1134287_DIR- /molecule=16s_rRNA /score=1832.8,210,209,72293,213849,29547,1224,1055531,rRNA_gi|425788638|ref|NC_019560.1|_1132795-1134287_DIR-,cluster_0.99_58,58
425788638,rRNA_gi|425788638|ref|NC_019560.1|_1420797-1422289_DIR- /molecule=16s_rRNA /score=1832.8,210,209,72293,213849,29547,1224,1055531,rRNA_gi|425788638|ref|NC_019560.1|_1420797-1422289_DIR-,cluster_0.99_58,58
386750444,rRNA_gi|386750444|ref|NC_017739.1|_1443111-1444603_DIR- /molecule=16s_rRNA /score=1832.5,210,209,72293,213849,29547,1224,1163739,rRNA_gi|386750444|ref|NC_017739.1|_1443111-1444603_DIR-,cluster_0.99_58,58
386750444,rRNA_gi|386750444|ref|NC_017739.1|_1129199-1130691_DIR- /molecule=16s_rRNA /score=1832.5,210,209,72293,213849,29547,1224,1163739,rRNA_gi|386750444|ref|NC_017739.1|_1129199-1130691_DIR-,cluster_0.99_58,58
385229315,rRNA_gi|385229315|ref|NC_017379.1|_1469342-1470834_DIR- /molecule=16s_rRNA /score=1832.5,210,209,72293,213849,29547,1224,1055529,rRNA_gi|385229315|ref|NC_017379.1|_1469342-1470834_DIR-,cluster_0.99_58,58
385223048,rRNA_gi|385223048|ref|NC_017374.1|_1116078-1117568_DIR- /molecule=16s_rRNA /score=1829.5,210,209,72293,213849,29547,1224,985081,rRNA_gi|385223048|ref|NC_017374.1|_1116078-1117568_DIR-,cluster_0.99_58,58
385230889,rRNA_gi|385230889|ref|NC_017381.1|_1123911-1125401_DIR- /molecule=16s_rRNA /score=1829.5,210,209,72293,213849,29547,1224,985080,rRNA_gi|385230889|ref|NC_017381.1|_1123911-1125401_DIR-,cluster_0.99_58,58
15611071,rRNA_gi|15611071|ref|NC_000921.1|_1188032-1189522_DIR- /molecule=16s_rRNA /score=1828.7,210,209,72293,213849,29547,1224,85963,rRNA_gi|15611071|ref|NC_000921.1|_1188032-1189522_DIR-,cluster_0.99_58,58
15611071,rRNA_gi|15611071|ref|NC_000921.1|_1463050-1464540_DIR- /molecule=16s_rRNA /score=1825.8,210,209,72293,213849,29547,1224,85963,rRNA_gi|15611071|ref|NC_000921.1|_1463050-1464540_DIR-,cluster_0.99_58,58
384890373,rRNA_gi|384890373|ref|NC_017357.1|_1111900-1113390_DIR- /molecule=16s_rRNA /score=1824.2,210,209,72293,213849,29547,1224,869727,rRNA_gi|384890373|ref|NC_017357.1|_1111900-1113390_DIR-,cluster_0.99_58,58
470164400,rRNA_gi|470164400|ref|NC_020508.1|_1176751-1178242_DIR- /molecule=16s_rRNA /score=1831.0,210,209,72293,213849,29547,1224,1248725,rRNA_gi|470164400|ref|NC_020508.1|_1176751-1178242_DIR-,cluster_0.99_58,58
470164400,rRNA_gi|470164400|ref|NC_020508.1|_1432725-1434216_DIR- /molecule=16s_rRNA /score=1831.0,210,209,72293,213849,29547,1224,1248725,rRNA_gi|470164400|ref|NC_020508.1|_1432725-1434216_DIR-,cluster_0.99_58,58
385221504,rRNA_gi|385221504|ref|NC_017361.1|_1144224-1145714_DIR- /molecule=16s_rRNA /score=1832.9,210,209,72293,213849,29547,1224,907239,rRNA_gi|385221504|ref|NC_017361.1|_1144224-1145714_DIR-,cluster_0.99_58,58
532530467,rRNA_gi|532530467|ref|NC_022130.1|_1152880-1154370_DIR- /molecule=16s_rRNA /score=1830.2,210,209,72293,213849,29547,1224,1352356,rRNA_gi|532530467|ref|NC_022130.1|_1152880-1154370_DIR-,cluster_0.99_58,58
410023236,rRNA_gi|410023236|ref|NC_018937.1|_1511154-1512641_DIR- /molecule=16s_rRNA /score=1803.6,210,209,72293,213849,29547,1224,1234365,rRNA_gi|410023236|ref|NC_018937.1|_1511154-1512641_DIR-,cluster_0.99_58,58
385215269,rRNA_gi|385215269|ref|NC_017366.1|_1400764-1402256_DIR- /molecule=16s_rRNA /score=1828.1,210,209,72293,213849,29547,1224,102608,rRNA_gi|385215269|ref|NC_017366.1|_1400764-1402256_DIR-,cluster_0.99_58,58
385215269,rRNA_gi|385215269|ref|NC_017366.1|_1149271-1150763_DIR- /molecule=16s_rRNA /score=1828.1,210,209,72293,213849,29547,1224,102608,rRNA_gi|385215269|ref|NC_017366.1|_1149271-1150763_DIR-,cluster_0.99_58,58
15644634,rRNA_gi|15644634|ref|NC_000915.1|_1511140-1512627_DIR- /molecule=16s_rRNA /score=1803.6,210,209,72293,213849,29547,1224,85962,rRNA_gi|15644634|ref|NC_000915.1|_1511140-1512627_DIR-,cluster_0.99_58,58
410081538,rRNA_gi|410081538|ref|NC_018938.1|_1511161-1512648_DIR- /molecule=16s_rRNA /score=1803.6,210,209,72293,213849,29547,1224,1234600,rRNA_gi|410081538|ref|NC_018938.1|_1511161-1512648_DIR-,cluster_0.99_58,58
410024832,rRNA_gi|410024832|ref|NC_018939.1|_1511160-1512649_DIR- /molecule=16s_rRNA /score=1790.1,210,209,72293,213849,29547,1224,85962,rRNA_gi|410024832|ref|NC_018939.1|_1511160-1512649_DIR-,cluster_0.99_58,58
387781698,rRNA_gi|387781698|ref|NC_017382.1|_1152274-1153766_DIR- /molecule=16s_rRNA /score=1829.8,210,209,72293,213849,29547,1224,290847,rRNA_gi|387781698|ref|NC_017382.1|_1152274-1153766_DIR-,cluster_0.99_58,58
384887043,rRNA_gi|384887043|ref|NC_017354.1|_1389789-1391281_DIR- /molecule=16s_rRNA /score=1830.1,210,209,72293,213849,29547,1224,684950,rRNA_gi|384887043|ref|NC_017354.1|_1389789-1391281_DIR-,cluster_0.99_58,58
384887043,rRNA_gi|384887043|ref|NC_017354.1|_1137195-1138687_DIR- /molecule=16s_rRNA /score=1830.1,210,209,72293,213849,29547,1224,684950,rRNA_gi|384887043|ref|NC_017354.1|_1137195-1138687_DIR-,cluster_0.99_58,58
384898367,rRNA_gi|384898367|ref|NC_017365.1|_1388096-1389588_DIR- /molecule=16s_rRNA /score=1823.2,210,209,72293,213849,29547,1224,866345,rRNA_gi|384898367|ref|NC_017365.1|_1388096-1389588_DIR-,cluster_0.99_58,58
384898367,rRNA_gi|384898367|ref|NC_017365.1|_250700-252192_DIR+ /molecule=16s_rRNA /score=1823.2,210,209,72293,213849,29547,1224,866345,rRNA_gi|384898367|ref|NC_017365.1|_250700-252192_DIR+,cluster_0.99_58,58
530280362,rRNA_gi|530280362|ref|NC_021217.2|_1350485-1351976_DIR- /molecule=16s_rRNA /score=1827.9,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|530280362|ref|NC_021217.2|_1350485-1351976_DIR-,cluster_0.99_58,58
530280362,rRNA_gi|530280362|ref|NC_021217.2|_1068539-1070030_DIR- /molecule=16s_rRNA /score=1827.9,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|530280362|ref|NC_021217.2|_1068539-1070030_DIR-,cluster_0.99_58,58
254778738,rRNA_gi|254778738|ref|NC_012973.1|_1393907-1395398_DIR- /molecule=16s_rRNA /score=1829.4,210,209,72293,213849,29547,1224,592205,rRNA_gi|254778738|ref|NC_012973.1|_1393907-1395398_DIR-,cluster_0.99_58,58
254778738,rRNA_gi|254778738|ref|NC_012973.1|_1113130-1114621_DIR- /molecule=16s_rRNA /score=1829.4,210,209,72293,213849,29547,1224,592205,rRNA_gi|254778738|ref|NC_012973.1|_1113130-1114621_DIR-,cluster_0.99_58,58
298735500,rRNA_gi|298735500|ref|NC_014256.1|_97505-98996_DIR+ /molecule=16s_rRNA /score=1837.5,210,209,72293,213849,29547,1224,693745,rRNA_gi|298735500|ref|NC_014256.1|_97505-98996_DIR+,cluster_0.99_58,58
298735500,rRNA_gi|298735500|ref|NC_014256.1|_323589-325080_DIR+ /molecule=16s_rRNA /score=1837.5,210,209,72293,213849,29547,1224,693745,rRNA_gi|298735500|ref|NC_014256.1|_323589-325080_DIR+,cluster_0.99_58,58
384896752,rRNA_gi|384896752|ref|NC_017362.1|_1413601-1415092_DIR- /molecule=16s_rRNA /score=1830.0,210,209,72293,213849,29547,1224,907237,rRNA_gi|384896752|ref|NC_017362.1|_1413601-1415092_DIR-,cluster_0.99_58,58
385229315,rRNA_gi|385229315|ref|NC_017379.1|_1194193-1195685_DIR- /molecule=16s_rRNA /score=1832.5,210,209,72293,213849,29547,1224,1055529,rRNA_gi|385229315|ref|NC_017379.1|_1194193-1195685_DIR-,cluster_0.99_58,58
384893616,rRNA_gi|384893616|ref|NC_017359.1|_1111775-1113267_DIR- /molecule=16s_rRNA /score=1833.9,210,209,72293,213849,29547,1224,794851,rRNA_gi|384893616|ref|NC_017359.1|_1111775-1113267_DIR-,cluster_0.99_58,58
384893616,rRNA_gi|384893616|ref|NC_017359.1|_1382544-1384036_DIR- /molecule=16s_rRNA /score=1833.9,210,209,72293,213849,29547,1224,794851,rRNA_gi|384893616|ref|NC_017359.1|_1382544-1384036_DIR-,cluster_0.99_58,58
386753519,rRNA_gi|386753519|ref|NC_017741.1|_1484129-1485621_DIR- /molecule=16s_rRNA /score=1831.9,210,209,72293,213849,29547,1224,1163740,rRNA_gi|386753519|ref|NC_017741.1|_1484129-1485621_DIR-,cluster_0.99_58,58
386753519,rRNA_gi|386753519|ref|NC_017741.1|_1170299-1171791_DIR- /molecule=16s_rRNA /score=1831.9,210,209,72293,213849,29547,1224,1163740,rRNA_gi|386753519|ref|NC_017741.1|_1170299-1171791_DIR-,cluster_0.99_58,58
209406223,rRNA_gi|209406223|ref|NC_010698.2|_1430998-1432490_DIR- /molecule=16s_rRNA /score=1832.7,210,209,72293,213849,29547,1224,512562,rRNA_gi|209406223|ref|NC_010698.2|_1430998-1432490_DIR-,cluster_0.99_58,58
209406223,rRNA_gi|209406223|ref|NC_010698.2|_1160086-1161578_DIR- /molecule=16s_rRNA /score=1832.7,210,209,72293,213849,29547,1224,512562,rRNA_gi|209406223|ref|NC_010698.2|_1160086-1161578_DIR-,cluster_0.99_58,58
385216759,rRNA_gi|385216759|ref|NC_017368.1|_1399651-1401143_DIR- /molecule=16s_rRNA /score=1832.9,210,209,72293,213849,29547,1224,866344,rRNA_gi|385216759|ref|NC_017368.1|_1399651-1401143_DIR-,cluster_0.99_58,58
385216759,rRNA_gi|385216759|ref|NC_017368.1|_1144329-1145821_DIR- /molecule=16s_rRNA /score=1832.9,210,209,72293,213849,29547,1224,866344,rRNA_gi|385216759|ref|NC_017368.1|_1144329-1145821_DIR-,cluster_0.99_58,58
529858346,rRNA_gi|529858346|ref|NC_021216.2|_1010367-1011859_DIR- /molecule=16s_rRNA /score=1834.1,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|529858346|ref|NC_021216.2|_1010367-1011859_DIR-,cluster_0.99_58,58
529858346,rRNA_gi|529858346|ref|NC_021216.2|_754586-756078_DIR- /molecule=16s_rRNA /score=1834.1,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|529858346|ref|NC_021216.2|_754586-756078_DIR-,cluster_0.99_58,58
529973389,rRNA_gi|529973389|ref|NC_021215.2|_1461163-1462655_DIR- /molecule=16s_rRNA /score=1834.1,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|529973389|ref|NC_021215.2|_1461163-1462655_DIR-,cluster_0.99_58,58
529973389,rRNA_gi|529973389|ref|NC_021215.2|_1205412-1206904_DIR- /molecule=16s_rRNA /score=1834.1,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|529973389|ref|NC_021215.2|_1205412-1206904_DIR-,cluster_0.99_58,58
526465356,rRNA_gi|526465356|ref|NC_021882.1|_1274534-1276026_DIR+ /molecule=16s_rRNA /score=1834.1,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|526465356|ref|NC_021882.1|_1274534-1276026_DIR+,cluster_0.99_58,58
526465356,rRNA_gi|526465356|ref|NC_021882.1|_1018766-1020258_DIR+ /molecule=16s_rRNA /score=1834.1,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|526465356|ref|NC_021882.1|_1018766-1020258_DIR+,cluster_0.99_58,58
385224642,rRNA_gi|385224642|ref|NC_017375.1|_1416154-1417646_DIR- /molecule=16s_rRNA /score=1832.2,210,209,72293,213849,29547,1224,585538,rRNA_gi|385224642|ref|NC_017375.1|_1416154-1417646_DIR-,cluster_0.99_58,58
385224642,rRNA_gi|385224642|ref|NC_017375.1|_1160563-1162055_DIR- /molecule=16s_rRNA /score=1832.2,210,209,72293,213849,29547,1224,585538,rRNA_gi|385224642|ref|NC_017375.1|_1160563-1162055_DIR-,cluster_0.99_58,58
478429022,rRNA_gi|478429022|ref|NC_020509.1|_1377541-1379033_DIR- /molecule=16s_rRNA /score=1832.2,210,209,72293,213849,29547,1224,1248726,rRNA_gi|478429022|ref|NC_020509.1|_1377541-1379033_DIR-,cluster_0.99_58,58
478429022,rRNA_gi|478429022|ref|NC_020509.1|_1124291-1125783_DIR- /molecule=16s_rRNA /score=1832.2,210,209,72293,213849,29547,1224,1248726,rRNA_gi|478429022|ref|NC_020509.1|_1124291-1125783_DIR-,cluster_0.99_58,58
387781698,rRNA_gi|387781698|ref|NC_017382.1|_1405706-1407198_DIR- /molecule=16s_rRNA /score=1829.8,210,209,72293,213849,29547,1224,290847,rRNA_gi|387781698|ref|NC_017382.1|_1405706-1407198_DIR-,cluster_0.99_58,58
108562424,rRNA_gi|108562424|ref|NC_008086.1|_1138509-1139999_DIR- /molecule=16s_rRNA /score=1830.0,210,209,72293,213849,29547,1224,357544,rRNA_gi|108562424|ref|NC_008086.1|_1138509-1139999_DIR-,cluster_0.99_58,58
108562424,rRNA_gi|108562424|ref|NC_008086.1|_1417931-1419421_DIR- /molecule=16s_rRNA /score=1830.0,210,209,72293,213849,29547,1224,357544,rRNA_gi|108562424|ref|NC_008086.1|_1417931-1419421_DIR-,cluster_0.99_58,58
385219873,rRNA_gi|385219873|ref|NC_017372.1|_1593174-1594665_DIR+ /molecule=16s_rRNA /score=1825.7,210,209,72293,213849,29547,1224,907238,rRNA_gi|385219873|ref|NC_017372.1|_1593174-1594665_DIR+,cluster_0.99_58,58
385219873,rRNA_gi|385219873|ref|NC_017372.1|_1157018-1158509_DIR- /molecule=16s_rRNA /score=1825.7,210,209,72293,213849,29547,1224,907238,rRNA_gi|385219873|ref|NC_017372.1|_1157018-1158509_DIR-,cluster_0.99_58,58
560153071,rRNA_gi|560153071|ref|NC_022911.1|_210041-211532_DIR+ /molecule=16s_rRNA /score=1832.2,210,209,72293,213849,29547,1224,1407463,rRNA_gi|560153071|ref|NC_022911.1|_210041-211532_DIR+,cluster_0.99_58,58
208433976,rRNA_gi|208433976|ref|NC_011333.1|_1474643-1476134_DIR- /molecule=16s_rRNA /score=1830.1,210,209,72293,213849,29547,1224,563041,rRNA_gi|208433976|ref|NC_011333.1|_1474643-1476134_DIR-,cluster_0.99_58,58
208433976,rRNA_gi|208433976|ref|NC_011333.1|_1192755-1194246_DIR- /molecule=16s_rRNA /score=1830.1,210,209,72293,213849,29547,1224,563041,rRNA_gi|208433976|ref|NC_011333.1|_1192755-1194246_DIR-,cluster_0.99_58,58
308183796,rRNA_gi|308183796|ref|NC_014560.1|_1149799-1151290_DIR- /molecule=16s_rRNA /score=1831.5,210,209,72293,213849,29547,1224,765962,rRNA_gi|308183796|ref|NC_014560.1|_1149799-1151290_DIR-,cluster_0.99_58,58
308183796,rRNA_gi|308183796|ref|NC_014560.1|_1474323-1475814_DIR- /molecule=16s_rRNA /score=1831.5,210,209,72293,213849,29547,1224,765962,rRNA_gi|308183796|ref|NC_014560.1|_1474323-1475814_DIR-,cluster_0.99_58,58
384896752,rRNA_gi|384896752|ref|NC_017362.1|_1136458-1137949_DIR- /molecule=16s_rRNA /score=1830.0,210,209,72293,213849,29547,1224,907237,rRNA_gi|384896752|ref|NC_017362.1|_1136458-1137949_DIR-,cluster_0.99_58,58
210134201,rRNA_gi|210134201|ref|NC_011498.1|_1183413-1184904_DIR- /molecule=16s_rRNA /score=1828.4,210,209,72293,213849,29547,1224,570508,rRNA_gi|210134201|ref|NC_011498.1|_1183413-1184904_DIR-,cluster_0.99_58,58
210134201,rRNA_gi|210134201|ref|NC_011498.1|_1494436-1495927_DIR- /molecule=16s_rRNA /score=1828.4,210,209,72293,213849,29547,1224,570508,rRNA_gi|210134201|ref|NC_011498.1|_1494436-1495927_DIR-,cluster_0.99_58,58
385226252,rRNA_gi|385226252|ref|NC_017376.1|_1165823-1167314_DIR- /molecule=16s_rRNA /score=1834.8,210,209,72293,213849,29547,1224,1055530,rRNA_gi|385226252|ref|NC_017376.1|_1165823-1167314_DIR-,cluster_0.99_58,58
385226252,rRNA_gi|385226252|ref|NC_017376.1|_1437987-1439478_DIR- /molecule=16s_rRNA /score=1834.8,210,209,72293,213849,29547,1224,1055530,rRNA_gi|385226252|ref|NC_017376.1|_1437987-1439478_DIR-,cluster_0.99_58,58
386745526,rRNA_gi|386745526|ref|NC_017733.1|_1418575-1420066_DIR- /molecule=16s_rRNA /score=1826.6,210,209,72293,213849,29547,1224,1163743,rRNA_gi|386745526|ref|NC_017733.1|_1418575-1420066_DIR-,cluster_0.99_58,58
386745526,rRNA_gi|386745526|ref|NC_017733.1|_1132148-1133639_DIR- /molecule=16s_rRNA /score=1826.6,210,209,72293,213849,29547,1224,1163743,rRNA_gi|386745526|ref|NC_017733.1|_1132148-1133639_DIR-,cluster_0.99_58,58
560107639,rRNA_gi|560107639|ref|NC_022886.1|_1486501-1487992_DIR- /molecule=16s_rRNA /score=1832.2,210,209,72293,213849,29547,1224,1407462,rRNA_gi|560107639|ref|NC_022886.1|_1486501-1487992_DIR-,cluster_0.99_58,58
560107639,rRNA_gi|560107639|ref|NC_022886.1|_210031-211522_DIR+ /molecule=16s_rRNA /score=1832.2,210,209,72293,213849,29547,1224,1407462,rRNA_gi|560107639|ref|NC_022886.1|_210031-211522_DIR+,cluster_0.99_58,58
560153071,rRNA_gi|560153071|ref|NC_022911.1|_1486545-1488036_DIR- /molecule=16s_rRNA /score=1832.2,210,209,72293,213849,29547,1224,1407463,rRNA_gi|560153071|ref|NC_022911.1|_1486545-1488036_DIR-,cluster_0.99_58,58
383785713,rRNA_gi|383785713|ref|NC_017095.1|_1638910-1641472_DIR- /molecule=16s_rRNA /score=1457.8,93466,2422,1643950,2419,188708,200918,771875,rRNA_gi|383785713|ref|NC_017095.1|_1638910-1641472_DIR-,cluster_0.99_59,59
385221504,rRNA_gi|385221504|ref|NC_017361.1|_1374500-1377060_DIR- /molecule=16s_rRNA /score=1669.5,210,209,72293,213849,29547,1224,907239,rRNA_gi|385221504|ref|NC_017361.1|_1374500-1377060_DIR-,cluster_0.99_60,60
479166807,rRNA_gi|479166807|ref|NC_021018.1|_3070260-3072809_DIR- /molecule=16s_rRNA /score=718.6,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|479166807|ref|NC_021018.1|_3070260-3072809_DIR-,cluster_0.99_61,61
148642060,rRNA_gi|148642060|ref|NC_009515.1|_333486-335971_DIR- /molecule=16s_rRNA /score=613.5,2173,2172,2159,2158,183925,28890,420247,rRNA_gi|148642060|ref|NC_009515.1|_333486-335971_DIR-,cluster_0.99_62,62
565990029,rRNA_gi|565990029|ref|NC_023037.1|_2504629-2507097_DIR+ /molecule=16s_rRNA /score=1903.2,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|565990029|ref|NC_023037.1|_2504629-2507097_DIR+,cluster_0.99_63,63
385218266,rRNA_gi|385218266|ref|NC_017371.1|_1199752-1202203_DIR- /molecule=16s_rRNA /score=1690.7,210,209,72293,213849,29547,1224,907240,rRNA_gi|385218266|ref|NC_017371.1|_1199752-1202203_DIR-,cluster_0.99_64,64
385218266,rRNA_gi|385218266|ref|NC_017371.1|_1525672-1528121_DIR- /molecule=16s_rRNA /score=1694.5,210,209,72293,213849,29547,1224,907240,rRNA_gi|385218266|ref|NC_017371.1|_1525672-1528121_DIR-,cluster_0.99_65,65
383749063,rRNA_gi|383749063|ref|NC_017063.1|_1484562-1486967_DIR- /molecule=16s_rRNA /score=1699.3,210,209,72293,213849,29547,1224,1055527,rRNA_gi|383749063|ref|NC_017063.1|_1484562-1486967_DIR-,cluster_0.99_66,66
386755084,rRNA_gi|386755084|ref|NC_017742.1|_1543328-1545621_DIR+ /molecule=16s_rRNA /score=1728.3,210,209,72293,213849,29547,1224,1163742,rRNA_gi|386755084|ref|NC_017742.1|_1543328-1545621_DIR+,cluster_0.99_67,67
384895178,rRNA_gi|384895178|ref|NC_017360.1|_27205-28697_DIR- /molecule=16s_rRNA /score=1813.0,210,209,72293,213849,29547,1224,585535,rRNA_gi|384895178|ref|NC_017360.1|_27205-28697_DIR-,cluster_0.99_67,67
386755084,rRNA_gi|386755084|ref|NC_017742.1|_1197078-1199369_DIR- /molecule=16s_rRNA /score=1729.3,210,209,72293,213849,29547,1224,1163742,rRNA_gi|386755084|ref|NC_017742.1|_1197078-1199369_DIR-,cluster_0.99_67,67
148642060,rRNA_gi|148642060|ref|NC_009515.1|_520019-522259_DIR- /molecule=16s_rRNA /score=605.5,2173,2172,2159,2158,183925,28890,420247,rRNA_gi|148642060|ref|NC_009515.1|_520019-522259_DIR-,cluster_0.99_68,68
384157612,rRNA_gi|384157612|ref|NC_017188.1|_9773-11989_DIR+ /molecule=16s_rRNA /score=706.5,1390,1386,186817,1385,91061,1239,999891,rRNA_gi|384157612|ref|NC_017188.1|_9773-11989_DIR+,cluster_0.99_69,69
384166624,rRNA_gi|384166624|ref|NC_017191.1|_9773-11981_DIR+ /molecule=16s_rRNA /score=706.2,1390,1386,186817,1385,91061,1239,1034836,rRNA_gi|384166624|ref|NC_017191.1|_9773-11981_DIR+,cluster_0.99_69,69
18311643,rRNA_gi|18311643|ref|NC_003364.1|_1089642-1091849_DIR+ /molecule=16s_rRNA /score=438.6,13773,2276,2267,2266,183924,28889,178306,rRNA_gi|18311643|ref|NC_003364.1|_1089642-1091849_DIR+,cluster_0.99_70,70
145590267,rRNA_gi|145590267|ref|NC_009376.1|_623326-625532_DIR- /molecule=16s_rRNA /score=444.1,121277,2276,2267,2266,183924,28889,340102,rRNA_gi|145590267|ref|NC_009376.1|_623326-625532_DIR-,cluster_0.99_71,71
118430835,rRNA_gi|118430835|ref|NC_000854.2|_1218715-1220911_DIR- /molecule=16s_rRNA /score=404.9,56636,56635,2272,114380,183924,28889,272557,rRNA_gi|118430835|ref|NC_000854.2|_1218715-1220911_DIR-,cluster_0.99_72,72
171184485,rRNA_gi|171184485|ref|NC_010525.1|_690421-692612_DIR+ /molecule=16s_rRNA /score=362.1,70771,2276,2267,2266,183924,28889,444157,rRNA_gi|171184485|ref|NC_010525.1|_690421-692612_DIR+,cluster_0.99_73,73
379002962,rRNA_gi|379002962|ref|NC_016885.1|_1430992-1433181_DIR+ /molecule=16s_rRNA /score=347.1,99007,2276,2267,2266,183924,28889,698757,rRNA_gi|379002962|ref|NC_016885.1|_1430992-1433181_DIR+,cluster_0.99_74,74
532530467,rRNA_gi|532530467|ref|NC_022130.1|_1380909-1383088_DIR- /molecule=16s_rRNA /score=1736.9,210,209,72293,213849,29547,1224,1352356,rRNA_gi|532530467|ref|NC_022130.1|_1380909-1383088_DIR-,cluster_0.99_75,75
397692770,rRNA_gi|397692770|ref|NC_018220.1|_5677913-5680043_DIR+ /molecule=16s_rRNA /score=1105.6,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|397692770|ref|NC_018220.1|_5677913-5680043_DIR+,cluster_0.99_76,76
479170689,rRNA_gi|479170689|ref|NC_021020.1|_589522-591540_DIR- /molecule=16s_rRNA /score=718.5,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|479170689|ref|NC_021020.1|_589522-591540_DIR-,cluster_0.99_77,77
479133135,rRNA_gi|479133135|ref|NC_017175.1|_4189704-4191592_DIR- /molecule=16s_rRNA /score=1613.5,1496,1481960,186804,186802,186801,1239,699037,rRNA_gi|479133135|ref|NC_017175.1|_4189704-4191592_DIR-,cluster_0.99_78,78
479133135,rRNA_gi|479133135|ref|NC_017175.1|_4190329-4192217_DIR+ /molecule=16s_rRNA /score=1193.7,1496,1481960,186804,186802,186801,1239,699037,rRNA_gi|479133135|ref|NC_017175.1|_4190329-4192217_DIR+,cluster_0.99_79,79
565990029,rRNA_gi|565990029|ref|NC_023037.1|_2694506-2696381_DIR+ /molecule=16s_rRNA /score=1897.3,NA,NA,NA,NA,NA,NA,NA,rRNA_gi|565990029|ref|NC_023037.1|_2694506-2696381_DIR+,cluster_0.99_80,80
126207488,rRNA_gi|126207488|ref|NC_009053.1|_1761534-1763352_DIR- /molecule=16s_rRNA /score=1828.9,715,713,712,135625,1236,1224,416269,rRNA_gi|126207488|ref|NC_009053.1|_1761534-1763352_DIR-,cluster_0.99_81,81
126207488,rRNA_gi|126207488|ref|NC_009053.1|_278448-280265_DIR+ /molecule=16s_rRNA /score=1836.2,715,713,712,135625,1236,1224,416269,rRNA_gi|126207488|ref|NC_009053.1|_278448-280265_DIR+,cluster_0.99_81,81
126207488,rRNA_gi|126207488|ref|NC_009053.1|_278448-280265_DIR+ /molecule=16s_rRNA /score=1836.2,715,713,712,135625,1236,1224,416269,rRNA_gi|126207488|ref|NC_009053.1|_278448-280265_DIR+,cluster_0.99_81,81
126207488,rRNA_gi|126207488|ref|NC_009053.1|_1761534-1763352_DIR- /molecule=16s_rRNA /score=1828.9,715,713,712,135625,1236,1224,416269,rRNA_gi|126207488|ref|NC_009053.1|_1761534-1763352_DIR-,cluster_0.99_81,81
126207488,rRNA_gi|126207488|ref|NC_009053.1|_2065397-2067215_DIR+ /molecule=16s_rRNA /score=1828.9,715,713,712,135625,1236,1224,416269,rRNA_gi|126207488|ref|NC_009053.1|_2065397-2067215_DIR+,cluster_0.99_81,81
126207488,rRNA_gi|126207488|ref|NC_009053.1|_2065397-2067215_DIR+ /molecule=16s_rRNA /score=1828.9,715,713,712,135625,1236,1224,416269,rRNA_gi|126207488|ref|NC_009053.1|_2065397-2067215_DIR+,cluster_0.99_81,81
320114857,rRNA_gi|320114857|ref|NC_014964.1|_2252893-2254661_DIR- /molecule=16s_rRNA /score=1995.0,29323,1754,186814,68295,186801,1239,509193,rRNA_gi|320114857|ref|NC_014964.1|_2252893-2254661_DIR-,cluster_0.99_82,82
